1572986938037, 11977, 594, 513, 492
1572986938050, 11991, 610, 518, 508
1572986938064, 12003, 606, 527, 517
1572986938076, 12016, 592, 536, 515
1572986938089, 12029, 581, 539, 509
1572986938102, 12042, 586, 538, 507
1572986938116, 12055, 596, 535, 507
1572986938128, 12068, 600, 533, 508
1572986938141, 12082, 600, 534, 511
1572986938155, 12094, 595, 538, 517
1572986938167, 12107, 583, 542, 516
1572986938181, 12121, 563, 542, 511
1572986938193, 12133, 552, 538, 507
1572986938207, 12146, 551, 533, 507
1572986938220, 12160, 556, 529, 506
1572986938233, 12173, 566, 529, 505
1572986938247, 12185, 577, 532, 501
1572986938259, 12198, 575, 536, 491
1572986938271, 12212, 560, 538, 483
1572986938285, 12224, 554, 537, 483
1572986938298, 12237, 571, 532, 486
1572986938311, 12251, 596, 525, 488
1572986938324, 12264, 602, 519, 480
1572986938338, 12276, 589, 516, 472
1572986938350, 12290, 580, 514, 472
1572986938365, 12303, 588, 514, 482
1572986938375, 12315, 577, 289, 169
1572986938389, 12328, 650, 346, 243
1572986938401, 12342, 678, 375, 358
1572986938414, 12355, 564, 490, 429
1572986938428, 12367, 466, 529, 413
1572986938441, 12381, 513, 501, 435
1572986938454, 12394, 562, 457, 431
1572986938467, 12406, 569, 454, 434
1572986938480, 12420, 593, 448, 442
1572986938494, 12433, 607, 452, 447
1572986938506, 12446, 606, 461, 448
1572986938519, 12459, 591, 475, 451
1572986938532, 12472, 582, 477, 448
1572986938545, 12485, 587, 457, 439
1572986938558, 12497, 597, 431, 426
1572986938571, 12511, 581, 430, 405
1572986938583, 12524, 566, 434, 403
1572986938600, 12536, 561, 443, 406
1572986938611, 12550, 564, 439, 397
1572986938624, 12563, 558, 454, 407
1572986938639, 12576, 550, 455, 414
1572986938649, 12589, 547, 427, 405
1572986938664, 12602, 525, 407, 394
1572986938675, 12615, 528, 410, 427
1572986938688, 12628, 545, 401, 394
1572986938702, 12641, 541, 398, 391
1572986938714, 12654, 549, 406, 413
1572986938727, 12667, 513, 398, 411
1572986938740, 12680, 510, 389, 403
1572986938753, 12693, 526, 369, 404
1572986938767, 12706, 525, 355, 396
1572986938779, 12720, 519, 355, 393
1572986938793, 12732, 514, 364, 386
1572986938807, 12745, 518, 371, 384
1572986938818, 12759, 520, 389, 393
1572986938831, 12771, 518, 410, 401
1572986938844, 12784, 519, 422, 410
1572986938857, 12797, 516, 430, 415
1572986938870, 12811, 514, 436, 410
1572986938883, 12823, 520, 437, 401
1572986938897, 12836, 523, 446, 404
1572986938911, 12850, 521, 458, 418
1572986938923, 12862, 515, 473, 430
1572986938935, 12875, 508, 488, 437
1572986938948, 12889, 502, 499, 441
1572986938962, 12902, 497, 506, 447
1572986938974, 12914, 494, 511, 450
1572986938988, 12928, 485, 519, 457
1572986939001, 12941, 477, 523, 464
1572986939015, 12953, 472, 525, 466
1572986939027, 12966, 468, 527, 470
1572986939040, 12980, 465, 533, 478
1572986939053, 12993, 461, 541, 480
1572986939065, 13005, 456, 552, 481
1572986939080, 13019, 451, 565, 481
1572986939092, 13032, 442, 579, 486
1572986939105, 13044, 437, 584, 493
1572986939118, 13058, 436, 580, 494
1572986939132, 13071, 439, 572, 489
1572986939143, 13083, 446, 565, 483
1572986939156, 13096, 452, 559, 475
1572986939170, 13110, 457, 554, 467
1572986939182, 13123, 461, 549, 465
1572986939196, 13135, 464, 544, 469
1572986939209, 13149, 467, 540, 479
1572986939222, 13162, 474, 529, 476
1572986939235, 13174, 483, 515, 461
1572986939248, 13188, 492, 500, 440
1572986939261, 13201, 494, 494, 428
1572986939274, 13214, 493, 495, 436
1572986939287, 13227, 494, 495, 455
1572986939300, 13240, 494, 485, 474
1572986939313, 13253, 491, 460, 483
1572986939326, 13265, 489, 434, 480
1572986939340, 13279, 484, 403, 463
1572986939353, 13292, 474, 389, 453
1572986939366, 13305, 465, 379, 449
1572986939378, 13318, 463, 363, 459
1572986939391, 13331, 454, 331, 459
1572986939405, 13344, 441, 312, 464
1572986939417, 13357, 431, 312, 470
1572986939430, 13370, 400, 294, 451
1572986939443, 13383, 408, 296, 455
1572986939457, 13396, 408, 297, 457
1572986939470, 13409, 400, 294, 446
1572986939482, 13422, 406, 326, 458
1572986939496, 13435, 407, 362, 472
1572986939509, 13448, 403, 384, 489
1572986939521, 13461, 404, 386, 496
1572986939534, 13474, 411, 376, 495
1572986939547, 13488, 415, 362, 481
1572986939560, 13500, 425, 357, 468
1572986939576, 13513, 434, 351, 467
1572986939586, 13527, 424, 369, 486
1572986939600, 13539, 397, 366, 494
1572986939615, 13552, 383, 364, 504
1572986939626, 13565, 390, 383, 504
1572986939639, 13579, 401, 374, 483
1572986939652, 13591, 404, 369, 469
1572986939665, 13604, 416, 345, 451
1572986939679, 13618, 421, 370, 473
1572986939691, 13631, 419, 389, 490
1572986939703, 13643, 415, 395, 481
1572986939717, 13657, 419, 401, 471
1572986939730, 13670, 422, 404, 469
1572986939743, 13682, 389, 428, 468
1572986939756, 13696, 407, 422, 496
1572986939769, 13709, 412, 410, 505
